UKPRN,HE Provider,Title,Subtitle,Reference ID,Data source,Data source link,Date,Region of HE provider,Level of study,Mode of study,Academic year,Country,Headcount
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Indonesia,60
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Japan,30
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Kazakhstan,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Korea (South),25
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Macao (Special Administrative Region of China),5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Malaysia,20
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Myanmar (Burma),5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Pakistan,50
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Philippines,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Singapore,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Sri Lanka,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Taiwan,100
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Thailand,60
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Uzbekistan,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,China,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Hong Kong (Special Administrative Region of China),10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,India,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Korea (South),5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Malaysia,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Pakistan,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Bangladesh,20
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Bhutan,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Brunei,25
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Cambodia,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,China,3905
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Hong Kong (Special Administrative Region of China),395
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,India,470
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Indonesia,85
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Japan,50
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Kazakhstan,25
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Korea (South),140
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Kyrgyzstan,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Macao (Special Administrative Region of China),25
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Malaysia,620
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Maldives,30
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Myanmar (Burma),20
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Mongolia,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Pakistan,70
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Philippines,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Singapore,140
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Sri Lanka,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Taiwan,45
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Thailand,60
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Uzbekistan,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Vietnam,35
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Australia,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Australia,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,New Zealand,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Austria,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Belgium,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Cyprus (European Union),15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Czech Republic,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,France,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Germany,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Greece,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Ireland,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Italy,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Netherlands,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Poland,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Portugal,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Romania,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Slovakia,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Spain,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,France,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Germany,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Greece,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Ireland,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Italy,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Netherlands,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Poland,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Portugal,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Romania,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Spain,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Sweden,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Austria,25
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Belgium,55
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Bulgaria,125
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Croatia,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Cyprus (European Union),115
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Czech Republic,35
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Denmark,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Estonia,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Finland,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,France,180
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Germany,85
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Gibraltar,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Greece,60
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Hungary,60
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Ireland,40
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Italy,130
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Latvia,15
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Lithuania,110
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Luxembourg,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Malta,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Netherlands,30
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Poland,130
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Portugal,60
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Romania,290
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Slovakia,40
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Spain,280
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Sweden,20
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Bahrain,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Iran,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Jordan,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Kuwait,30
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Lebanon,10
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Oman,5
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Saudi Arabia,70
10007798,The University of Manchester,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,United Arab Emirates,25
